id,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults,defect_type
10133,24,44,1398169,1398179,143,29,21,16061,86,133,1356,1,0,80,0.0266,0.5368,0.7143,0.0198,0.8421,0.7436,0.0,2.1553,1.4314,1.3222,-0.2857,-0.1283,0.5212,0,0,0,0,0,0,1,Other_Faults
15524,1317,1326,281944,281958,56,9,14,6661,108,126,1354,0,1,40,0.0325,0.3258,0.4286,0.0051,0.7778,1.0,1.0,1.7482,0.8451,1.1461,0.5714,-0.0877,0.1892,0,0,0,0,0,0,1,Other_Faults
15093,1074,1083,1810559,1810727,85,11,10,8292,89,119,1360,0,1,40,0.3632,0.2556,0.9,0.0059,1.0,1.0,1.0,1.9294,1.0,1.0,0.1,-0.1635,0.1954,0,0,0,0,0,1,0,Bumps
4094,924,936,149044,149083,209,11,23,24156,96,126,1687,0,1,175,0.6371,0.5462,0.6429,0.0065,0.8182,0.9474,1.0,2.3181,0.9542,1.3802,0.3571,-0.1775,0.4366,0,0,0,0,0,0,1,Other_Faults
5164,1043,1061,2993150,2993160,101,26,12,11425,100,124,1362,1,0,70,0.3965,0.4476,0.4,0.0139,0.7308,0.8333,0.0,2.0043,1.2787,1.0,-0.6,-0.109,0.4138,0,1,0,0,0,0,0,Z_Scratch
5428,445,736,114768,114815,3811,163,88,477354,46,127,1666,0,1,40,0.6224,0.5432,0.4083,0.0912,0.6701,0.573,0.0,3.5825,2.0934,1.7324,-0.5917,-0.175,1.0,0,0,1,0,0,0,0,K_Scatch
1432,39,197,1242405,1242592,15050,793,478,1751637,29,141,1400,0,1,40,0.0557,0.5172,0.9282,0.1113,0.2199,0.3844,1.0,4.1775,2.1818,2.2227,0.0718,-0.0952,1.0,0,0,1,0,0,0,0,K_Scatch
3375,1235,1241,3896732,3896740,90,13,12,9704,94,125,1366,1,0,100,0.2033,0.3889,0.8333,0.0081,0.8461,1.0,1.0,1.9542,1.0414,1.0792,0.1667,-0.1677,0.2288,0,0,0,0,0,0,1,Other_Faults
12119,1287,1296,467888,467902,97,8,14,9693,86,110,1392,0,1,220,0.1454,0.3214,0.7,0.0041,0.875,1.0,1.0,1.9868,0.8451,1.1461,0.3,-0.2625,0.2288,0,0,0,0,0,1,0,Bumps
9875,1067,1084,10624922,10624934,72,19,11,8355,97,132,1694,1,0,70,0.9685,0.2333,1.0,0.0071,0.6316,0.9091,0.5,1.8573,1.0792,1.0,0.0,-0.1396,0.23,0,0,0,0,0,0,1,Other_Faults
7541,745,757,422864,422886,52,12,10,5232,88,126,1652,1,0,69,0.9164,0.4,1.0,0.0059,0.8333,1.0,0.5,1.716,1.0,1.0,0.0,-0.1624,0.2061,0,0,0,0,0,1,0,Bumps
15698,1245,1254,847972,847976,18,6,5,2318,121,135,1358,0,1,50,0.1458,0.15,0.8,0.0037,0.8333,1.0,0.0,1.2553,0.699,0.699,-0.2,0.0023,0.1322,0,0,0,1,0,0,0,Stains
11314,39,216,720707,720720,6490,276,141,672664,39,124,1358,0,1,40,0.0574,0.4063,0.3918,0.1303,0.6704,0.6111,0.0,3.8113,2.248,1.8261,-0.6082,-0.189,1.0,0,0,1,0,0,0,0,K_Scatch
11449,41,220,1174946,1175131,11535,758,419,1327403,22,143,1400,0,1,40,0.0586,0.5273,0.4637,0.128,0.2403,0.3371,0.0,4.062,2.2529,2.2148,-0.5363,-0.0935,1.0,0,0,1,0,0,0,0,K_Scatch
14441,41,216,2886302,2886367,6281,289,158,635475,42,127,1356,0,1,40,0.0605,0.4286,0.3729,0.1291,0.6146,0.4114,0.0,3.798,2.243,1.8261,-0.6271,-0.1861,1.0,0,0,1,0,0,0,0,K_Scatch
4233,41,226,684933,685134,18517,1050,684,2230510,25,143,1402,0,1,40,0.0585,0.4953,0.9238,0.1318,0.2212,0.3912,0.0,4.2601,2.2624,2.3139,-0.0762,-0.0525,1.0,0,0,1,0,0,0,0,K_Scatch
8998,214,247,4349724,4349745,1107,58,46,132939,118,140,1360,0,1,40,0.2872,0.6383,0.5227,0.0426,0.4177,0.3261,0.0,3.0442,1.7634,1.1761,-0.4773,-0.0125,1.0,0,0,0,0,0,0,1,Other_Faults
8648,37,195,1715283,1715826,11809,621,381,1315891,35,126,1402,0,1,40,0.0585,0.5876,0.9739,0.1107,0.2539,0.4118,1.0,4.0552,2.1931,2.233,0.0261,-0.1041,1.0,0,0,1,0,0,0,0,K_Scatch
11392,39,216,3889348,3889402,6494,269,140,688430,39,125,1358,0,1,40,0.0604,0.413,0.4,0.1303,0.658,0.4667,0.0,3.8197,2.248,1.8389,-0.6,-0.1853,1.0,0,0,1,0,0,0,0,K_Scatch
12682,239,268,961065,961092,787,43,89,84410,89,132,1692,0,1,300,0.2587,0.5563,0.2708,0.0108,0.6061,0.9605,1.0,2.896,1.1761,1.9395,0.7292,-0.1339,0.9998,0,0,0,0,0,1,0,Bumps
6925,387,396,735612,735624,64,10,8,7013,87,124,1656,1,0,80,0.5081,0.2,0.8,0.006,0.8,1.0,0.0,1.8062,1.0,0.9031,-0.2,-0.2031,0.1852,0,0,0,0,0,1,0,Bumps
3523,41,220,1185602,1185752,17357,796,495,2034432,24,142,1402,0,1,40,0.0585,0.4907,0.8516,0.1229,0.2266,0.4404,1.0,4.2395,2.2455,2.29,0.1484,-0.0935,1.0,0,0,1,0,0,0,0,K_Scatch
14376,135,142,914648,914661,55,12,13,6302,110,134,1654,1,0,70,0.1985,0.3956,0.5385,0.0052,0.5833,1.0,1.0,1.7404,0.8451,1.1139,0.4615,-0.0341,0.1965,0,0,0,0,0,0,1,Other_Faults
19044,1219,1228,1292303,1292303,8,8,5,1063,111,132,1694,1,0,70,0.7771,0.2222,0.6,0.0074,1.0,1.0,0.0,0.9031,1.0,0.6021,-0.4,-0.0557,0.1284,0,0,0,0,0,1,0,Bumps
18236,41,211,1775604,1775675,6432,276,134,666662,38,124,1356,0,1,40,0.0605,0.4627,0.3823,0.1254,0.6196,0.5224,0.0,3.8084,2.2304,1.8129,-0.6176,-0.1926,1.0,0,0,1,0,0,0,0,K_Scatch
10986,39,197,1611713,1611861,14346,709,425,1661835,38,141,1400,0,1,40,0.0557,0.4898,0.8216,0.1113,0.1967,0.4167,1.0,4.1567,2.1931,2.2672,0.1784,-0.0944,1.0,0,0,1,0,0,0,0,K_Scatch
107,7,19,1838781,1838802,163,13,27,16217,98,124,1687,0,1,200,0.9164,0.4195,0.3636,0.0041,0.5385,1.0,1.0,2.2122,0.8451,1.4314,0.6364,-0.1272,0.3834,0,0,0,0,0,1,0,Bumps
8649,13,25,2128884,2128907,114,16,13,11369,85,110,1354,1,0,70,0.0103,0.4107,1.0,0.0089,0.75,0.9231,1.0,2.0569,1.0792,1.0792,0.0,-0.2359,0.2583,0,1,0,0,0,0,0,Z_Scratch
7888,1292,1316,578380,578392,2791,106,55,345516,120,141,1670,0,1,40,0.3913,0.5818,0.4516,0.0176,0.3823,0.5772,1.0,3.4221,1.3802,1.7404,0.5484,-0.0019,1.0,0,0,0,0,0,0,1,Other_Faults
5765,1647,1658,2786940,2787008,59,18,12,5232,71,140,1692,1,0,60,0.0434,0.3882,0.9444,0.0106,1.0,0.9167,0.0,1.7708,1.2553,1.2305,-0.0556,-0.2715,0.2469,0,0,0,0,0,1,0,Bumps
16488,237,252,643180,643193,175,12,26,21321,121,142,1353,0,1,200,0.3264,0.5221,0.3548,0.0081,0.4167,1.0,1.0,2.243,1.0414,1.3424,0.6452,0.0374,0.5642,0,0,0,0,0,1,0,Bumps
7116,39,195,2350467,2350536,6234,219,106,649139,43,124,1358,0,1,40,0.0574,0.3443,0.3846,0.1142,0.7561,0.5841,1.0,3.7948,2.1903,1.8129,0.6154,-0.1864,1.0,0,0,1,0,0,0,0,K_Scatch
18649,460,588,949856,949669,5632,157,97,626586,73,127,1358,0,1,40,0.6613,0.4121,0.4042,0.0957,0.5601,0.4114,0.0,3.7438,2.1106,1.6721,-0.5958,-0.1463,1.0,0,0,0,0,0,0,1,Other_Faults
455,41,212,1658742,1658769,6686,253,135,654358,43,126,1358,0,1,40,0.0604,0.5008,0.3841,0.1274,0.6032,0.4963,0.0,3.8247,2.238,1.8261,-0.6159,-0.1858,1.0,0,0,1,0,0,0,0,K_Scatch
15772,81,94,1701480,1701528,463,37,45,53525,89,126,1358,0,1,40,0.1182,0.4772,0.3333,0.0111,0.3514,0.9111,1.0,2.6656,1.1761,1.6128,0.6667,-0.125,0.9648,0,0,0,0,0,1,0,Bumps
5078,1049,1059,2632520,2632529,67,18,10,7105,84,117,1652,1,0,80,0.7694,0.2714,0.9231,0.0077,0.7222,1.0,0.0,1.8261,1.1139,1.0,-0.0769,-0.2415,0.2739,0,0,0,0,0,1,0,Bumps
10358,41,212,2957266,2957336,6293,231,125,654358,42,124,1358,0,1,40,0.0604,0.4556,0.3815,0.1274,0.6264,0.544,0.0,3.7789,2.238,1.8195,-0.6185,-0.1865,1.0,0,0,1,0,0,0,0,K_Scatch
5013,1043,1053,2729960,2729972,51,12,10,5141,82,111,1692,1,0,60,0.7729,0.4,0.9,0.0059,0.8333,1.0,0.0,1.7076,1.0,1.0,-0.1,-0.2572,0.1954,0,0,0,0,0,1,0,Bumps
6346,888,900,303225,303262,150,12,15,16288,99,126,1356,0,1,40,0.9575,0.2267,0.4667,0.0059,0.6667,1.0,1.0,2.1703,0.9031,1.1761,0.5333,-0.1485,0.2288,0,0,0,0,0,0,1,Other_Faults
18947,0,9,1825287,1825355,58,12,24,6996,87,118,1387,0,1,40,0.051,0.5,0.3333,0.0071,0.9231,1.0,1.0,1.7634,1.0792,1.3802,0.6667,-0.2192,0.2018,0,0,0,0,1,0,0,Dirtiness
4452,959,974,677297,677417,51,12,9,6651,161,181,1353,0,1,200,0.8818,0.5167,0.75,0.0066,0.75,0.8889,0.0,1.7076,0.9542,0.9542,-0.25,0.2576,0.1687,0,0,0,0,0,0,1,Other_Faults
4367,39,194,157529,157529,13387,649,409,1550152,29,141,1402,0,1,40,0.0556,0.5815,0.8869,0.1107,0.2394,0.4236,1.0,4.1241,2.1903,2.1732,0.1131,-0.0641,1.0,0,0,1,0,0,0,0,K_Scatch
142,1063,1071,4601186,4601217,74,12,18,6481,89,127,1688,1,0,70,0.6647,0.2341,0.4444,0.0066,0.75,1.0,1.0,1.8692,0.9542,1.2553,0.5556,-0.1539,0.2583,0,0,0,0,0,0,1,Other_Faults
193,1326,1333,12987661,12987692,17,6,5,2181,104,132,1687,0,1,50,0.5243,0.2,0.8333,0.0036,1.0,1.0,0.0,1.2305,0.7782,0.699,-0.1667,-0.0874,0.14,0,0,0,0,0,0,1,Other_Faults
4782,35,52,973537,973704,353,33,48,35005,118,141,1364,0,1,100,0.0557,0.6044,0.9503,0.0091,0.5,0.9826,1.0,2.5276,1.1761,1.6233,0.0497,0.0086,0.8123,0,0,0,0,1,0,0,Dirtiness
513,780,804,1699784,1699829,780,37,34,84630,77,133,1356,0,1,40,0.8194,0.4475,0.9238,0.0162,0.5116,0.9706,1.0,2.8921,1.3424,1.5185,0.0762,-0.1408,0.9998,0,0,0,0,0,1,0,Bumps
578,61,93,2293926,2293946,61,28,7,5361,76,109,1690,1,0,70,0.0782,0.4383,0.1636,0.0164,0.9643,0.4286,0.0,1.7853,1.4314,0.4771,-0.8364,-0.2906,0.2018,0,0,0,0,0,0,1,Other_Faults
17507,806,814,12799,12804,120,14,29,13351,77,132,1690,1,0,60,0.9337,0.3567,0.3846,0.0044,0.4286,1.0,1.0,2.0792,0.7782,1.4624,0.6154,-0.1589,0.4187,1,0,0,0,0,0,0,Pastry
7765,1051,1066,385532,385557,662,53,70,71337,93,127,1372,1,0,40,0.7618,0.33,0.4516,0.0147,0.3783,0.9394,1.0,2.8998,1.301,1.8451,0.5484,-0.1455,0.9998,0,0,0,0,0,0,1,Other_Faults
13918,615,625,589740,589752,64,13,14,6757,77,118,1364,0,1,50,0.8407,0.2057,0.7143,0.0096,1.0,1.0,1.0,1.8062,1.1139,1.1461,0.2857,-0.3194,0.2532,0,0,0,0,0,1,0,Bumps
16321,0,31,2634035,2634039,339,53,30,42620,105,135,1362,0,1,40,0.0,0.43,0.76,0.0184,0.6604,0.4667,0.0,2.5302,1.3979,1.1461,-0.24,-0.112,0.8153,0,0,0,0,0,0,1,Other_Faults
5144,41,215,1711137,1711281,16759,670,443,1741571,33,141,1402,0,1,40,0.0,0.4063,0.9551,0.1298,0.2675,0.3401,0.0,4.2024,2.2455,2.2175,-0.0449,-0.09,1.0,0,0,1,0,0,0,0,K_Scatch
14775,1326,1333,1747625,1747660,58,21,26,6652,111,143,1356,0,1,40,0.0665,0.4138,0.2632,0.0037,0.2857,1.0,1.0,1.7634,0.699,1.415,0.7368,-0.0702,0.2359,0,0,0,0,0,1,0,Bumps
9942,41,216,769086,769100,6472,328,172,687345,40,124,1358,0,1,40,0.0604,0.3921,0.4124,0.1303,0.5396,0.4643,0.0,3.8237,2.248,1.8129,-0.5876,-0.1848,1.0,0,0,1,0,0,0,0,K_Scatch
17376,1152,1167,1359864,1359742,476,73,61,43968,120,141,1353,0,1,40,0.0,0.5258,0.4,0.0266,0.6604,0.5385,0.0,2.6776,1.5185,1.0792,-0.6,0.0038,0.9172,0,0,0,0,0,1,0,Bumps
11690,41,195,1194359,1194525,14969,749,419,1758655,31,140,1402,0,1,40,0.0585,0.5822,0.4839,0.1264,0.2739,0.3795,1.0,4.1746,2.2718,2.2504,0.5161,-0.0801,1.0,0,0,1,0,0,0,0,K_Scatch
10367,1285,1293,367429,367455,192,25,38,19435,74,126,1362,0,1,50,0.0947,0.513,0.3529,0.0081,0.44,1.0,1.0,2.2833,1.0414,1.5441,0.6471,-0.2035,0.5362,1,0,0,0,0,0,0,Pastry
15904,17,27,3378464,3378474,119,15,16,11647,71,109,1362,1,0,70,0.0369,0.3111,0.75,0.0088,0.8,1.0,1.0,2.0756,1.0792,1.2041,0.25,-0.294,0.3241,0,0,0,0,0,1,0,Bumps
10580,1152,1172,409908,409916,147,14,18,15524,89,132,1354,0,1,40,0.3529,0.2308,0.3529,0.0087,0.7857,1.0,1.0,2.1644,1.0792,1.2553,0.6471,-0.1733,0.3168,0,0,0,0,0,1,0,Bumps
6452,444,441,1248676,1248687,111,18,17,11998,104,126,1354,0,1,175,0.6613,0.5556,0.5625,0.0074,0.6667,0.9412,1.0,2.0492,1.0,1.2305,0.4375,-0.0972,0.2583,0,1,0,0,0,0,0,Z_Scratch
1190,1043,1076,5367324,5367377,780,79,64,82225,104,133,1362,1,0,80,0.3181,0.6414,0.3432,0.0158,0.3165,0.8776,1.0,2.8921,1.415,1.6335,0.6568,-0.0582,0.9996,0,0,0,0,0,0,1,Other_Faults
12769,1145,1159,2466339,2466372,279,19,29,32358,67,127,1362,1,0,80,0.0015,0.3825,0.7143,0.0108,0.8824,1.0,1.0,2.4362,1.1761,1.4624,0.2857,-0.1984,0.5461,0,0,0,0,0,1,0,Bumps
1072,844,878,48235,48244,543,83,78,61209,115,135,1360,0,1,175,0.8106,0.6094,0.5652,0.0185,0.5306,0.5454,1.0,2.7292,1.3979,1.6628,0.4348,-0.0165,0.9975,0,0,0,0,0,0,1,Other_Faults
6846,897,925,260124,260136,32,22,6,3489,120,142,1360,0,1,50,0.8475,0.2273,0.1364,0.013,1.0,0.75,0.0,1.5051,1.3424,0.4771,-0.8636,0.0016,0.1715,0,0,0,1,0,0,0,Stains
6035,1427,1444,2432111,2431945,471,43,84,41476,64,116,1356,1,0,70,0.0969,0.4818,0.5517,0.0142,0.5396,0.7727,1.0,2.7536,1.3802,1.8325,0.4493,-0.2997,0.9806,0,1,0,0,0,0,0,Z_Scratch
4993,803,825,1137747,1137757,75,19,9,8140,71,116,1356,1,0,80,0.9685,0.4107,0.5652,0.014,0.8947,0.8889,0.0,1.8751,1.2787,0.9031,-0.4348,-0.2797,0.2445,0,0,0,0,0,1,0,Bumps
12336,41,211,2616577,2616725,9892,634,359,1130960,42,140,1402,0,1,40,0.0585,0.6144,0.8824,0.1083,0.2419,0.4233,0.0,3.9953,2.1818,2.1761,-0.1177,-0.1033,1.0,0,0,1,0,0,0,0,K_Scatch
167,39,216,2339627,2339797,7038,257,128,711671,43,135,1358,0,1,40,0.4067,0.4433,0.3543,0.1291,0.6693,0.5303,0.0,3.8475,2.243,1.7404,-0.6457,-0.1867,1.0,0,0,1,0,0,0,0,K_Scatch
5661,6,14,3123221,3123226,184,15,30,21661,105,127,1658,0,1,100,0.97,0.4167,0.1667,0.0047,0.3333,1.0,1.0,2.2601,0.9031,1.4771,0.8333,-0.0979,0.4465,0,0,0,0,0,1,0,Bumps
4437,621,637,589740,589752,1939,99,94,26321,104,127,1362,1,0,70,0.9846,0.4954,0.9,0.0556,0.2985,0.9925,1.0,3.2865,1.9031,2.017,0.0,-0.0942,1.0,0,1,0,0,0,0,0,Z_Scratch
16205,623,639,864919,865043,1125,102,83,100842,83,124,1687,1,0,80,0.9846,0.4421,0.3667,0.017,0.3103,0.5603,0.0,3.0512,1.3617,1.4771,-0.6333,-0.223,1.0,0,0,0,0,0,0,1,Other_Faults
6325,557,567,6042280,6042292,81,12,11,9458,93,133,1364,1,0,70,0.679,0.4318,0.9167,0.0088,0.8333,1.0,0.0,1.9085,1.0792,1.0414,-0.0833,-0.1251,0.2432,0,0,0,0,0,1,0,Bumps
12591,1057,1066,270702,270711,63,10,13,7145,82,116,1687,1,0,100,0.4787,0.3636,0.5,0.0059,0.8,1.0,1.0,1.7993,0.9031,1.0792,0.5,-0.2442,0.2018,0,0,0,0,0,1,0,Bumps
5878,1065,1080,114719,114762,190,29,32,22158,113,134,1654,1,0,80,0.3965,0.6414,0.5,0.0081,0.7012,0.5185,1.0,2.2742,1.0414,1.5051,0.5,-0.0479,0.7065,0,0,0,0,0,1,0,Bumps
7178,1071,1085,2811847,2811861,142,16,25,14835,94,119,1696,1,0,60,0.0972,0.3333,0.3333,0.0036,0.375,1.0,1.0,2.1492,0.7782,1.3979,0.6667,-0.2248,0.3241,1,0,0,0,0,0,0,Pastry
18837,1214,1227,173070,173236,181,24,43,19549,93,124,1353,0,1,175,0.2032,0.3095,0.2564,0.0066,0.3333,1.0,1.0,2.2577,0.9542,1.6335,0.7436,-0.1737,0.6422,0,0,0,0,0,0,1,Other_Faults
11643,1078,1098,46714,46725,86,32,8,10211,95,141,1654,1,0,80,0.4144,0.4327,0.1053,0.0236,1.0,0.6154,0.0,1.9345,1.5051,0.9031,-0.8947,-0.0304,0.2348,0,0,0,0,0,0,1,Other_Faults
4729,4,17,1620686,1620708,390,24,36,19226,42,84,1687,1,0,70,0.0083,0.2589,0.1765,0.0071,0.5,1.0,1.0,2.5911,1.0792,1.5563,0.8235,-0.5185,0.7933,1,0,0,0,0,0,0,Pastry
3794,1327,1334,3814057,3814076,114,35,19,14320,84,116,1358,1,0,40,0.0723,0.5385,0.8,0.0144,0.6286,0.9474,0.0,2.0569,1.301,1.2553,-0.2,-0.2095,0.5362,0,0,0,0,0,0,1,Other_Faults
8881,13,21,396403,396420,109,13,28,10957,79,103,1687,0,1,200,0.0107,0.4074,0.2857,0.0047,0.6154,1.0,1.0,2.0374,0.9031,1.4472,0.7143,-0.2824,0.3725,0,0,0,0,0,0,1,Other_Faults
3405,434,446,1137189,1137216,137,19,16,14538,92,125,1364,0,1,40,0.6637,0.2444,0.75,0.0066,0.4737,1.0,1.0,2.1367,0.9542,1.2041,0.25,-0.1497,0.3241,0,0,0,0,0,1,0,Bumps
2710,154,166,4639210,4649920,133,28,25,14298,89,133,1356,0,1,300,0.4144,0.6813,0.6154,0.0176,0.52,0.88,0.0,2.1206,1.3802,1.3222,-0.3846,-0.1288,0.4366,0,0,0,0,0,0,1,Other_Faults
4891,1069,1090,1733458,1733471,223,20,19,25269,84,118,1364,1,0,70,0.3945,0.3675,0.7222,0.0095,0.65,0.9474,1.0,2.3424,1.1139,1.2553,0.2778,-0.256,0.3882,0,0,0,0,0,0,1,Other_Faults
4674,6,17,880521,880535,227,11,39,22478,91,111,1687,0,1,60,0.1324,0.2667,0.6842,0.0059,0.9091,1.0,1.0,2.356,1.0,1.5911,0.3158,-0.215,0.4979,1,0,0,0,0,0,0,Pastry
16951,1444,1457,639361,639376,162,18,19,16217,74,127,1696,0,1,60,0.2736,0.3229,0.6842,0.0077,0.7222,1.0,1.0,2.2095,1.1139,1.2787,0.3158,-0.2021,0.4089,1,0,0,0,0,0,0,Pastry
5282,39,226,3942253,3942263,18203,851,578,2230510,23,142,1402,0,1,40,0.0529,0.5908,0.7621,0.1336,0.2244,0.3309,1.0,4.2685,2.2718,2.2553,0.2381,-0.0641,1.0,0,0,1,0,0,0,0,K_Scatch
7199,41,192,1559784,1568036,10276,297,139,1133850,41,140,1402,0,1,40,0.0024,0.4562,0.2045,0.1064,0.2085,0.5354,1.0,3.9968,2.1644,1.9685,0.7954,-0.1711,1.0,0,0,1,0,0,0,0,K_Scatch
1759,39,196,2857887,2857900,4993,207,108,473046,39,127,1358,0,1,40,0.0574,0.3151,0.3815,0.1141,0.7489,0.4545,0.0,3.6992,2.1903,1.7324,-0.6185,-0.1835,1.0,0,0,1,0,0,0,0,K_Scatch
3149,773,801,83249,83253,15,6,4,1808,118,140,1360,0,1,50,0.9445,0.5556,0.6667,0.0044,1.0,0.75,0.0,1.1761,0.7782,0.4771,-0.3333,0.0101,0.1353,0,0,0,1,0,0,0,Stains
2509,1559,1573,2613103,2613123,139,26,20,15073,101,135,1692,1,0,60,0.1224,0.2571,0.7,0.0083,0.5385,1.0,1.0,2.143,1.1461,1.301,0.3,-0.0679,0.463,0,0,0,0,0,1,0,Bumps
18173,39,190,106615,106668,4409,214,117,450619,58,125,1360,0,1,40,0.0574,0.3901,0.3529,0.1141,0.6888,0.6087,0.0,3.6443,2.1903,1.7559,-0.6471,-0.1889,1.0,0,0,1,0,0,0,0,K_Scatch
18616,1085,1098,1084661,1084680,279,28,25,30229,79,109,1360,1,0,300,0.4355,0.2868,0.36,0.0088,0.5714,1.0,1.0,2.4456,1.0792,1.3979,0.64,-0.2625,0.6422,0,0,0,0,0,1,0,Bumps
14964,1573,1591,75224,75234,168,36,22,23155,119,135,1668,0,1,40,0.1856,0.587,0.3438,0.015,0.6944,0.4545,0.0,2.2253,1.3979,1.1761,-0.6563,-0.0038,0.6514,0,0,0,0,0,0,1,Other_Faults
40,525,585,75115,75122,155,20,21,15572,97,119,1354,1,0,70,0.7778,0.2546,0.9375,0.011,0.75,1.0,1.0,2.1903,1.1761,1.3222,0.0625,-0.1485,0.3977,0,1,0,0,0,0,0,Z_Scratch
5692,1146,1162,518468,518483,137,38,17,23072,114,141,1358,0,1,175,0.6517,0.2717,0.5714,0.0118,0.4211,0.7647,0.0,2.1367,1.2041,1.1139,-0.4286,-0.0139,0.3197,0,0,0,0,0,0,1,Other_Faults
6573,41,190,4383746,4383803,4487,166,99,491662,44,126,1402,0,1,40,0.0605,0.3535,0.358,0.1054,0.7472,0.4465,0.0,3.6437,2.1732,1.7324,-0.6421,-0.1923,1.0,0,0,1,0,0,0,0,K_Scatch
796,519,528,766963,766976,55,8,7,6106,107,127,1360,0,1,40,0.7665,0.2143,0.5714,0.0052,1.0,1.0,0.0,1.7404,0.8451,0.7782,-0.4286,-0.1015,0.1892,0,0,0,0,0,0,1,Other_Faults
3156,15,29,2811847,2811861,258,21,42,23706,76,108,1354,1,0,70,0.0218,0.4133,0.2857,0.0089,0.4286,1.0,1.0,2.4116,1.0792,1.6233,0.7143,-0.2987,0.6514,0,0,0,0,0,0,1,Other_Faults
402,556,564,625664,625675,56,13,16,6146,89,111,1690,1,0,60,0.6426,0.375,0.4667,0.0044,0.4615,1.0,1.0,1.7482,0.7782,1.1761,0.5333,-0.2098,0.2116,0,0,0,0,0,1,0,Bumps
5885,19,48,492452,492461,162,44,17,18402,120,150,1364,1,0,100,0.0,0.5385,0.1539,0.0213,0.7027,0.5556,0.0,2.2095,1.4624,0.699,-0.8461,0.0161,0.5999,0,0,0,0,0,0,1,Other_Faults
6678,1043,1053,3283148,3283163,81,13,15,9253,107,127,1687,0,1,200,0.7215,0.4333,0.5333,0.0059,0.6154,1.0,1.0,1.9085,0.9031,1.1761,0.4667,-0.0997,0.2288,0,0,0,0,0,1,0,Bumps
1248,39,221,1715348,1715280,6519,262,135,686356,39,126,1358,0,1,40,0.0575,0.4644,0.3886,0.132,0.6228,0.5676,0.0,3.8796,2.2553,1.8325,-0.6114,-0.1924,1.0,0,0,1,0,0,0,0,K_Scatch
10347,39,194,2357383,2357532,6282,229,136,659881,46,127,1358,0,1,40,0.0574,0.4237,0.3543,0.1127,0.2698,0.5301,0.0,3.7931,2.1847,1.8389,-0.6457,-0.1704,1.0,0,0,1,0,0,0,0,K_Scatch
312,604,527,778466,7783320,60,29,7,7385,109,132,1694,1,0,80,0.7612,0.6222,0.9412,0.0147,0.4828,0.8571,0.0,1.7781,1.301,0.699,-0.0588,-0.0825,0.2583,0,0,0,0,0,1,0,Bumps
2412,965,985,1036577,1036598,794,68,103,86424,77,127,1364,1,0,100,0.0604,0.5347,0.0842,0.0096,0.2435,0.9903,1.0,2.8998,1.1139,2.0128,0.9158,-0.1408,0.9998,0,0,0,0,0,0,1,Other_Faults
14780,1579,1590,3277804,3277821,231,18,31,23587,79,116,1354,1,0,80,0.1182,0.2667,0.6667,0.0103,0.5556,0.913,1.0,2.3617,1.1461,1.4771,0.3333,-0.1923,0.6663,0,0,0,0,0,0,1,Other_Faults
15914,617,627,149044,149070,119,27,20,13352,104,127,1650,0,1,100,0.9057,0.4133,0.4,0.0053,0.3636,0.8,1.0,2.0756,0.9542,1.301,0.6,-0.0978,0.43,0,0,0,0,1,0,0,Dirtiness
15262,1058,1080,277756,277859,3824,21,294,365943,77,126,1387,0,1,50,0.6906,0.4654,0.1729,0.0044,0.2593,1.0,1.0,3.5825,0.7782,2.4683,0.8271,-0.2153,1.0,0,0,0,0,0,0,1,Other_Faults
5832,787,800,2887288,2887307,461,22,26,45215,79,124,1356,0,1,40,0.8639,0.3317,0.7391,0.0103,0.5909,1.0,1.0,2.6656,1.1461,1.415,0.2609,-0.1871,0.9685,0,0,0,0,0,1,0,Bumps
633,1321,1332,2163461,2163487,204,25,29,21603,97,132,1364,0,1,100,0.0221,0.3269,0.3514,0.0081,0.44,1.0,1.0,2.3096,1.0414,1.4624,0.6486,-0.1064,0.4187,0,0,0,0,0,0,1,Other_Faults
10166,397,415,1317364,1317395,460,49,49,43968,105,126,1358,0,1,40,0.5867,0.5236,0.4193,0.0192,0.3469,0.9394,1.0,2.6628,1.415,1.4914,0.5806,-0.1203,0.9891,0,0,1,0,0,0,0,K_Scatch
4269,1034,1047,5877663,5877670,36,22,7,4552,119,133,1370,0,1,50,0.4683,0.3929,0.2,0.013,1.0,0.8571,0.0,1.5563,1.3424,0.699,-0.8,-0.0367,0.1715,0,0,0,0,0,0,1,Other_Faults
7857,41,216,2887095,2887114,6570,275,132,685447,42,124,1358,0,1,40,0.0604,0.4644,0.3815,0.1289,0.6223,0.5151,0.0,3.8146,2.243,1.8261,-0.6185,-0.1858,1.0,0,0,1,0,0,0,0,K_Scatch
